id,@id,abandoned,access,access:conditional,addr:block,addr:city,addr:city:en,addr:country,addr:district,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:suburb,admin_level,alt_name,alt_name:hi,amenity,area:highway,barrier,bench,bin,boundary,building,bus,capacity,check_date,construction,description,designation,disused:landuse,disused:leisure,disused:name,disused:operator,dog,ele,email,entrance,fax,fee,fee:conditional,fitness_station,fixme,fountain,gnis:feature_id,historic,image,int_name,landuse,layer,leisure,loc_name,location,location:transition,male,mapillary,material,mobile,name,name:ar,name:de,name:en,name:es,name:etymology:wikidata,name:fa,name:fr,name:hi,name:ml,name:ru,name:ur,name:zh,nat_name,natural,noname,note,official_name,official_name:hi,old_name,old_name:ur,opening_hours,opening_hours:covid19,operator,operator:short,operator:type,operator:wikidata,parking,phone,place,playground,playground:theme,public_transport,reg_name,religion,residential,route_ref,shelter,short_name,smoking,source,source:boundary,start_date,surface,tactile_paving,toilets,toilets:access,tourism,type,wall,water,website,wheelchair,wikidata,wikimedia_commons,wikipedia,@geometry,geometry
way/649068774,way/649068774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2317072 28.5733064)
way/649068775,way/649068775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2321754 28.5739241)
way/649068777,way/649068777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2314807 28.5742611)
way/649068778,way/649068778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.231024 28.573612)
way/649351664,way/649351664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3189789 28.6628354)
way/649351665,way/649351665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3177567 28.6627877)
way/651655601,way/651655601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,District Park Nanakpura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1708038 28.5838316)
way/651977789,way/651977789,,,,,,,,,,,,,,,,,Shakha Park,शाखा पार्क,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Lala Lajpat Rai Memorial Park,,,,,Q1395763,,,लाला लाजपत राय स्मृति उद्यान,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2484707 28.5699203)
way/651977790,way/651977790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Shri Shrinivas Gupta Park,,,,,,,,श्री श्रीनिवास गुप्ता पार्क,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2474614 28.5690605)
way/651977813,way/651977813,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2482704 28.5684213)
way/652041984,way/652041984,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2466078 28.5692071)
way/652163275,way/652163275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2419448 28.5599303)
way/653702731,way/653702731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2875418 28.6299775)
way/653702734,way/653702734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2859064 28.6314116)
way/653705098,way/653705098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Park behind V3S Mall,,,,,,,,,,,,,,,,,,,,,,,Municipal Corporation of Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2862925 28.6382871)
way/655594773,way/655594773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,panchvati park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2705513 28.6890693)
way/655594774,way/655594774,,,,,new delhi,,,,,,,110053,,main road maujpur chowk,,,,,,,,,,,,,,,,a local community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,green field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2782054 28.6897366)
way/655594775,way/655594775,,,,,new delhi,,,,,,,110053,,"sabji mandi,maujpur",,,,,,,,,,,,,,,,a local community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,arjun park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2727819 28.6912076)
way/655594776,way/655594776,,,,,new delhi,,,,,,,110053,,"maujpur,shahadara",,,,,,,,,,,,,,,,a loacal community park named after god krishna.,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,radha krishna park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2718592 28.6925739)
way/655594777,way/655594777,,,,,new delhi,,,,,,,110053,,"ghonda chowk,maujpur",,,,,,,,,,,,,,,,a local community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,ram park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2703634 28.6903699)
way/655594778,way/655594778,,,,,new delhi,,,,,,,110053,,"yamuna vihar, shahadara",,,,,,,,,,,,,,,,a comunity park ,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,chowki wala park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2730116 28.6974647)
way/655594779,way/655594779,,,,,new delhi,,,,,,,110053,,"yamuna vihar, shahadara",,,,,,,,,,,,,,,,a community park named after freedom fighter bhagat singh.,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,shaheed bhagat singh park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2731457 28.6987489)
way/655594780,way/655594780,,,,,new delhi,,,,,,,110053,,"b blobk,yamuna vihar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,dda park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2689448 28.6978334)
way/655594782,way/655594782,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,a local community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,shyam park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2684663 28.6988145)
way/655594783,way/655594783,,,,,new delhi,,,,,,,110053,,"c block,yamuna vihar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,jungle jalebi park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2760617 28.6975455)
way/655594784,way/655594784,,,,,new delhi,,,,,,,110053,,"c block, yamuna vihar",,,,,,,,,,,,,,,,a community park ,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,hanuman vatika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.278919 28.6982466)
way/655594785,way/655594785,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,a community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,mahila park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2785447 28.69941)
way/655594786,way/655594786,,,,,new delhi,,,,,,,110053,,Wazirabad Road,,,,,,,,,,,,,,,,a community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,maharana pratap park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2778522 28.7015202)
way/655602858,way/655602858,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,agarsen park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2689387 28.701002)
way/655602859,way/655602859,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,a community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,B-4 park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2665602 28.6999977)
way/655602860,way/655602860,,,,,new delhi,,,,,,,110053,,bhajan pura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,quarter park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2642778 28.7005487)
way/655602861,way/655602861,,,,,new delhi,,,,,,,110053,,"bhajanpura,yamuna vihar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2652213 28.6994839)
way/655602863,way/655602863,,,,,new delhi,,,,,,,110053,,"bhajan pura ,yamuna vihar",,,,,,,,,,,,,,,,a community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,durga park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2654598 28.7009023)
way/655602865,way/655602865,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,community park,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,public park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2775141 28.6991149)
way/655602867,way/655602867,,,,,new delhi,,,,,,,110053,,yamuna vihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,public park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2778895 28.6999314)
way/655602870,way/655602870,,,,,new delhi,,,,,,,110053,,"c block , yamuna vihar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2777284 28.6984021)
way/655602873,way/655602873,,,,,Delhi,,,,,,,110093,,Loni Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2909413 28.6992574)
way/655602875,way/655602875,,,,,delhi,,,,,,,110053,,Wazirabad Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2844419 28.7007719)
way/655605880,way/655605880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,dda pak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2739069 28.6824383)
way/655605881,way/655605881,,,,,delhi,,,,,,,110032,,new jaffrabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,ram park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2791845 28.6817792)
way/655605882,way/655605882,,,,,delhi,,,,,,,110032,,new jaffrabad,,,,,,,,,,,,,,,,a community park named after 24th trithankara in jainism lord mahaveer.,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Mahaveer Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2792494 28.6826577)
way/655605883,way/655605883,,,,,delhi,,,,,,,110032,,"new jaffrabad, shahadara",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Tikona Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2785962 28.6839443)
way/655856326,way/655856326,,,,,new delhi,,,,,,,110053,,maujpur rd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,public garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2713795 28.6896881)
way/655856327,way/655856327,,,,,delhi,,,,,,,110053,,north ghonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2676107 28.6925086)
way/655856331,way/655856331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,public park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2737156 28.6996178)
way/655856332,way/655856332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2729225 28.6997891)
way/655856333,way/655856333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2748362 28.6996045)
way/655856334,way/655856334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2746129 28.6991786)
way/655856335,way/655856335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2747467 28.7002203)
way/655856336,way/655856336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2765215 28.7008926)
way/655856337,way/655856337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,green belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2779076 28.7020995)
way/655856338,way/655856338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,green belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.269445 28.7027791)
way/655856339,way/655856339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2701201 28.7011375)
way/655856341,way/655856341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2710304 28.7013872)
way/655856342,way/655856342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2679112 28.7016707)
way/655856343,way/655856343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2674641 28.7020195)
way/655856344,way/655856344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2673607 28.7010922)
way/655856345,way/655856345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2664261 28.701263)
way/655856929,way/655856929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.274524 28.6903014)
way/655859166,way/655859166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,sahab singh park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2747361 28.6970472)
way/655859167,way/655859167,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2746294 28.6976003)
way/655859168,way/655859168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2751969 28.6975463)
way/655859169,way/655859169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2743866 28.6965908)
way/656152713,way/656152713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2815329 28.6969381)
way/656152714,way/656152714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2795704 28.6974631)
way/656152715,way/656152715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2783136 28.6971382)
way/656152717,way/656152717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2796929 28.6967401)
way/656792162,way/656792162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2621056 28.6799401)
way/656792163,way/656792163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2589276 28.6793399)
way/656792164,way/656792164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2602003 28.6798912)
way/656792165,way/656792165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2596397 28.6787993)
way/656792166,way/656792166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2603069 28.6786375)
way/656792168,way/656792168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.259476 28.6779742)
way/656792169,way/656792169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,nadiya park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2606947 28.6806901)
way/656792170,way/656792170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2614724 28.682972)
way/656792171,way/656792171,,,,,New Delhi,,,,,,,110053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,DDA park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.260916 28.6764024)
way/656794237,way/656794237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Parsuram Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2820172 28.6782566)
way/656794240,way/656794240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2818721 28.6792879)
way/658679862,way/658679862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2518568 28.5909555)
way/660123511,way/660123511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2521861 28.5906134)
way/660123517,way/660123517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.251891 28.5897385)
way/660123525,way/660123525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2515285 28.590584)
way/660123526,way/660123526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2518733 28.5901209)
way/660438496,way/660438496,,yes,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,Chirag Delhi Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esri World Imagery;survey,,,,,,,,,,,,,,,,center,POINT (77.2311723 28.5383341)
way/660683717,way/660683717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2675119 28.7001995)
