park_name,zone,area,latitude,longitude,source_file,sheet_name
"CPJ-Park, Small-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"CPJ-Park, Small-II",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Center Park Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Central Park Opp. H.No. 23-M Between Pkt.-II & Pkt.-IV, Play Ground",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Central Park opp. 81, Mausam Vihlr",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Central Park, H.No. 2, B Block Store Wala New Zafrabad",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Central Park, SFS Flat, Mayur Vihar-III",01,,,,parks_combined_cleaned.xlsx,Sheet1
Chahha Kashiram Rattor Park B Block New Jafrabad,01,,,,parks_combined_cleaned.xlsx,Sheet1
Chander Nagar Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Chander Shekhar park-II,01,,,,parks_combined_cleaned.xlsx,Sheet1
Chandu Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Chauhan Pur Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Chhoti Pkt. H.No. 802,01,,,,parks_combined_cleaned.xlsx,Sheet1
Children Park S-1 SF-2,01,30.0,,,diz_area.xlsx,Sheet1
Community Centre park,01,1.75,,,parks_combined_cleaned.xlsx,Sheet1
"D Type -Park, Main Road, Kailash Nagar",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 1,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 15,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 197,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 21-23,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 29,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 41 - 43,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 51-53,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 57,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 57 - 60,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 65-67,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 73-75,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 77-79,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 81-83,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 89-91,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1 / 91,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/105-B, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/13-A Janta Flat,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/146 New Kondali,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/165 New Kondali,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/25, 27 Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/287 New Kondali,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/31, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/322, New Kondali",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/37 Janta Flat,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/45-D, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/57-D, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/65 New Kondali,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/65-C Janta Flat,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/67-D, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/77-C Janta Flat,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-1/83-C, Janta Flat",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-1/88 New Kondali,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-130 TO 170, Jhilmil Colony",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-170 to 210 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-225, Jhilmil Colony",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-29, 99, Jhilmil Colony",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-34, MCD Flat NO. Usmanpur",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-85 to 126 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-BLK, Central Park, Krishna Nagar",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-BLK, H.No. 1 to 42, Jhilmil Colony.",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-BLK, H.No. 43 to 83, Jhilmil Colony.",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-BLK, H.No.212 to250, Jhilmil Colony.",01,,,,parks_combined_cleaned.xlsx,Sheet1
D-Block H.No. 18 MCD Flat No. 4,01,,,,parks_combined_cleaned.xlsx,Sheet1
D-Block Mahila Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, Community Hall, Gokulpuri H.No. D-6",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, Green Belt, Main Road, Wazirabad (Ambedker Park)",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, H. No. 594, Gokulpuri",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, H.No.- 122",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, H.No.- 145",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D-Block, Small Park",01,,,,parks_combined_cleaned.xlsx,Sheet1
"D.A.V. School Wala H. No. 168-145, Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
DDA Flat H. No. 15/2 Shahtri Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
DDA Flat H. No. 63/A Shashtri Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Flat, Pocket-I, H.No. 835 MIG Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Flat, Pocket-II, H.No. 586 MIG Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Flat, Pocket-III, H.No. 418 MIG Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Flat, Pocket-IV, H.No. 470 MIG Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Flat,Pocket-V, H.No. 370 MIG Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
DDA Mkt. LIG Flat 4 Nos. Chhoti Pkt.,01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Mkt.J-Bl Shop No.100, Park-1,Old SeemaPuri Dgarden",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Mkt.J-Bl Shop No.100-101, Park-2,Old SeemaPuri Dgarden",01,,,,parks_combined_cleaned.xlsx,Sheet1
"DDA Mkt.J-Bl Shop No.100-101, Park-3,Old SeemaPuri Dgarden",01,,,,parks_combined_cleaned.xlsx,Sheet1
DDA Staff qtrs C - 7 SDA,01,,,,parks_combined_cleaned.xlsx,Sheet1
Dawarka Sect-01,01,,,,parks_combined_cleaned.xlsx,Sheet1
Delhi Bal Kalyan Primery School B.P-1,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Dilli Darbar Park, E Block, Krishna Nagar",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Double Story Guru Dwara park, K. Nagar H.No. 1/6635",01,,,,parks_combined_cleaned.xlsx,Sheet1
Double Story Park H. No. 194,01,,,,parks_combined_cleaned.xlsx,Sheet1
Double Story Park H. No. 198,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Double Story Park, Mandir Wala",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Double Story, Near D.K. Jain Park H.No. 1/5955",01,,,,parks_combined_cleaned.xlsx,Sheet1
E -Block 1 to 42 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
E -Block Krishna Market,01,,,,parks_combined_cleaned.xlsx,Sheet1
"E Block Near Depot , New Seemapuri",01,,,,parks_combined_cleaned.xlsx,Sheet1
E-127 to 168 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
E-141 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
E-29 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
E-43 to 84 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
E-85 to 127 Jhilmil Colony,01,,,,parks_combined_cleaned.xlsx,Sheet1
"E-Block, Small Park",01,,,,parks_combined_cleaned.xlsx,Sheet1
EDMC/H.Q.,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Electric Crematorium,Bela Road I(5)",01,,1.0,,city_zone-mcd.xlsx,Sheet1
F& F Garden- Ist,01,,,,parks_combined_cleaned.xlsx,Sheet1
"F-Block, Near Desu Office",01,,,,parks_combined_cleaned.xlsx,Sheet1
Flat -1,01,,,,parks_combined_cleaned.xlsx,Sheet1
G.T. Road P.S. Green Belt (Pkt.-6),01,,,,parks_combined_cleaned.xlsx,Sheet1
Ganesh Nagar-II Ganesh Vatika Near H.No. 38,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ganesh nagar Ext. Kashyap Farm,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ganesh nagar-II G-block Ram Vatika (Mahila Park),01,,,,parks_combined_cleaned.xlsx,Sheet1
Gardem area,01,1.6,,,parks_combined_cleaned.xlsx,Sheet1
Gas Agency park School Block,01,,,,parks_combined_cleaned.xlsx,Sheet1
Gazipur Village Park /Pond (Mandi Wala Park),01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Near SBI Bank,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Ghazipur Dairy Farm Opp, B- 39",01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Opp. C-15,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Opp. C-62,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Opp. C-75,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Opp. C-86,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghazipur Dairy Farm Opp. Pond Akhare Wara,01,,,,parks_combined_cleaned.xlsx,Sheet1
Ghonda Shivaji Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Golden Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Gopal Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
Green Belt Kundan Nagar,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Green Belt Sarojini Park, Shastri Nagar",01,,,,parks_combined_cleaned.xlsx,Sheet1
Green Belt along with Shiv Mandir,01,,,,parks_combined_cleaned.xlsx,Sheet1
"Green Belt, 6-Blk Khichripur Colony",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Green Belt, Kasturba Nagar, Community Hall",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Green Belt, Opp. 3- Blk., Khichri Pur",01,,,,parks_combined_cleaned.xlsx,Sheet1
"Gulab Vatika 593, Loni Road",01,,,,parks_combined_cleaned.xlsx,Sheet1
Gyan Park,01,,,,parks_combined_cleaned.xlsx,Sheet1
"H Block Seelampur, H.No.-1/89",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H-BLK Park, Krishna Nagar",01,,,,parks_combined_cleaned.xlsx,Sheet1
H-Block Gautam Budh Park Green Belt,01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 102, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 104, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 104-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 11-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 114, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 115 Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 116 Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 118 Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 119 Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 12-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 120 Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 122A Pkt.-4B Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 123-A Pkt.-4 Mayur Vihar, Ph-I, Tikona Park",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 14, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 151-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 152, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 153-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 155-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 157-A Pkt.-4 Mayur Vihar, Ph-I",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 16, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 161, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 20, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 201, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 240, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 242, 480 New MIG Flat Sec. C, Mayur Vihar Phase-3",01,,,,parks_combined_cleaned.xlsx,Sheet1
"H. No. 36-A Pkt.-4 Mayur Vihar, Ph-I Mother Dairy Park",01,,,,parks_combined_cleaned.xlsx,Sheet1
